rosbagTimestamp,linear,x,y,z,angular,field.x,field.y,fdata
1653900887938665768,,0.0,0.0,0.0,,-0.00747436138611,0.0460149844384,-1.87039778534
1653900887972028050,,0.0,0.0,0.0,,-0.00748674110398,0.0470471967767,-1.87601903102
1653900888006555413,,0.0,0.0,0.0,,-0.00625090375103,0.0472495411309,-1.88034083322
1653900888038627595,,0.0,0.0,0.0,,-0.00578346267971,0.0481152676082,-1.88325561645
1653900888071033495,,0.0,0.0,0.0,,-0.0062577339402,0.0493472629797,-1.88685683369
1653900888103822491,,0.0,0.0,0.0,,-0.00651856178913,0.0483278572461,-1.89018313581
1653900888138903482,,0.0,0.0,0.0,,-0.00657234952885,0.0487240082179,-1.89446566442
1653900888169086414,,0.0,0.0,0.0,,-0.00675548397597,0.048301390263,-1.89813347601
1653900888207647219,,0.0,0.0,0.0,,-0.00778812320111,0.0486625365154,-1.90052404222
1653900888239316854,,0.0,0.0,0.0,,-0.0068280547359,0.0486736355728,-1.9053581086
1653900888269646592,,0.0,0.0,0.0,,-0.00640757121512,0.049474475253,-1.90898835415
1653900888302168223,,0.0,0.0,0.0,,-0.00595293674849,0.0481118525136,-1.912394911
1653900888336313094,,0.0,0.0,0.0,,-0.00637342026927,0.0479991543923,-1.91558802443
1653900888368579059,,0.0,0.0,0.0,,-0.00686177879492,0.046015838212,-1.91941976056
1653900888401592979,,0.0,0.0,0.0,,-0.0068963566276,0.0454600315683,-1.92373131747
1653900888432932135,,0.0,0.0,0.0,,-0.00798619868704,0.0428765125148,-1.92656755352
1653900888465255979,,0.0,0.0,0.0,,-0.00830209493615,0.0417700218692,-1.92985628961
1653900888498767932,,0.0,0.0,0.0,,-0.00799046755527,0.0406379180143,-1.93375291253
1653900888534054656,,0.0,0.0,0.0,,-0.00872001713599,0.0390294084647,-1.93770759206
1653900888565593939,,0.0,0.0,0.0,,-0.0103571281027,0.0396065594496,-1.94103901683
1653900888598618028,,0.0,0.0,0.0,,-0.00959428134975,0.0392770028222,-1.94535911148
1653900888630636757,,0.0,0.0,0.0,,-0.0103955479168,0.0376787385564,-1.94923695138
1653900888666533219,,0.0,0.0,0.0,,-0.0103601163104,0.0367549554711,-1.95353655546
1653900888699128736,,0.0,0.0,0.0,,-0.0110397201329,0.0373158847567,-1.95645987643
1653900888731838843,,0.0,0.0,0.0,,-0.0115229560166,0.0368309413257,-1.96093877297
1653900888762594838,,0.0,0.0,0.0,,-0.0115737555486,0.0370512149264,-1.96359913166
1653900888795961707,,0.0,0.0,0.0,,-0.0109129347464,0.0366149365931,-1.96782018856
1653900888829949421,,0.0,0.0,0.0,,-0.0114969159204,0.0386170357936,-1.97093816992
1653900888864188973,,0.0,0.0,0.0,,-0.0111712012744,0.0385086065405,-1.97688555714
1653900888896287426,,0.0,0.0,0.0,,-0.0111361965549,0.0400249085363,-1.98115271782
1653900888929946371,,0.0,0.0,0.0,,-0.0109368404085,0.0398302481449,-1.98330764251
1653900888963005914,,0.0,0.0,0.0,,-0.0107844418126,0.0395783849193,-1.98839784098
1653900888996144786,,0.0,0.0,0.0,,-0.0110661871159,0.0397756066316,-1.99080206757
1653900889028644686,,0.0,0.0,0.0,,-0.0111814465581,0.039284686785,-1.99503849241
1653900889061372156,,0.0,0.0,0.0,,-0.0124117343824,0.0396774226623,-2.00064266262
1653900889093378730,,0.0,0.0,0.0,,-0.0129402202694,0.0385700782431,-2.00471687046
1653900889125297280,,0.0,0.0,0.0,,-0.0137133123061,0.0394605641561,-2.00791510654
1653900889161663079,,0.0,0.0,0.0,,-0.01306914009,0.0401350453366,-2.01122774829
1653900889193919434,,0.0,0.0,0.0,,-0.0137141660797,0.0402246915695,-2.01578689956
1653900889226906924,,0.0,0.0,0.0,,-0.0146652699217,0.0409999180403,-2.0182799186
1653900889259830342,,0.0,0.0,0.0,,-0.0154533029972,0.0402153000594,-2.02273832458
1653900889290879729,,0.0,0.0,0.0,,-0.0156629044273,0.039118200924,-2.02560188139
1653900889326962758,,0.0,0.0,0.0,,-0.0154345199769,0.0375984838336,-2.0302020138
1653900889359013079,,0.0,0.0,0.0,,-0.0150477605152,0.036844601704,-2.03308776872
1653900889390979154,,0.0,0.0,0.0,,-0.014785225119,0.036217078074,-2.03662751426
1653900889423087073,,0.0,0.0,0.0,,-0.013913949113,0.0348032289158,-2.03964816542
1653900889455780435,,0.0,0.0,0.0,,-0.0128975315871,0.033274974089,-2.04317083549
1653900889489211292,,0.0,0.0,0.0,,-0.013981397231,0.0335780637334,-2.04679595839
1653900889522819599,,0.0,0.0,0.0,,-0.0141013524283,0.0331733750251,-2.05118093984
1653900889556275055,,0.0,0.0,0.0,,-0.0139805434574,0.032396441007,-2.05606111
1653900889589770137,,0.0,0.0,0.0,,-0.0129184490414,0.0335430590139,-2.05891100643
1653900889621602817,,0.0,0.0,0.0,,-0.0109466588054,0.0339673845161,-2.06338307279
1653900889656525624,,0.0,0.0,0.0,,-0.0107490102063,0.0344736722883,-2.06686305417
1653900889688992460,,0.0,0.0,0.0,,-0.00969588041366,0.0354435591505,-2.07061795067
1653900889721429900,,0.0,0.0,0.0,,-0.0109872130536,0.0366320120661,-2.07353444144
1653900889753550665,,0.0,0.0,0.0,,-0.0111037531563,0.0377180121441,-2.07733885681
1653900889786655273,,0.0,0.0,0.0,,-0.0107716352079,0.0386520405131,-2.08143355522
1653900889820356181,,0.0,0.0,0.0,,-0.00946792285011,0.0407156114161,-2.08559484797
1653900889854197017,,0.0,0.0,0.0,,-0.0103195620622,0.0418306397981,-2.08916874445
1653900889885773068,,0.0,0.0,0.0,,-0.011633092817,0.0427586917516,-2.09249163148
1653900889917486418,,0.0,0.0,0.0,,-0.0118832484954,0.0431078851729,-2.09658974499
1653900889950802202,,0.0,0.0,0.0,,-0.0137005057014,0.0435194040704,-2.10063321697
1653900889986993219,,0.0,0.0,0.0,,-0.0140940953523,0.0426528238194,-2.10416613232
1653900890018959970,,0.0,0.0,0.0,,-0.0147822369112,0.0424991445631,-2.1073968118
1653900890050974744,,0.0,0.0,0.0,,-0.0161201002149,0.0427014889173,-2.11121659509
1653900890082936041,,0.0,0.0,0.0,,-0.0163215907954,0.0426220879682,-2.11444898212
1653900890115872475,,0.0,0.0,0.0,,-0.0175791993763,0.0423821775736,-2.11790676538
1653900890149564354,,0.0,0.0,0.0,,-0.0187330744592,0.040986257662,-2.12196389775
1653900890182834815,,0.0,0.0,0.0,,-0.0198609094459,0.0392684650857,-2.12493503004
1653900890215890772,,0.0,0.0,0.0,,-0.0218096477935,0.0382797952033,-2.12843550199
1653900890249209336,,0.0,0.0,0.0,,-0.0224427209522,0.0364100309181,-2.1323389551
1653900890281618771,,0.0,0.0,0.0,,-0.0245425772352,0.0353112242353,-2.13477562509
1653900890316068382,,0.0,0.0,0.0,,-0.0260332660215,0.0337223514796,-2.13919988012
1653900890348877575,,0.0,0.0,0.0,,-0.0252781032314,0.0336361203414,-2.14268498415
1653900890381254306,,0.0,0.0,0.0,,-0.0248341409353,0.0320156579608,-2.14576027682
1653900890412997772,,0.0,0.0,0.0,,-0.0250215442507,0.0313454456485,-2.14931368274
1653900890446204959,,0.0,0.0,0.0,,-0.025300728233,0.0307640257954,-2.15278341883
1653900890481189797,,0.0,0.0,0.0,,-0.0261967636748,0.0297309596834,-2.15702155121
1653900890514303966,,0.0,0.0,0.0,,-0.0259158721451,0.0299042757336,-2.16096257037
1653900890545560441,,0.0,0.0,0.0,,-0.0259312400708,0.0305668040831,-2.16431960834
1653900890577848125,,0.0,0.0,0.0,,-0.0254083037124,0.0310893135546,-2.16732659912
1653900890611086004,,0.0,0.0,0.0,,-0.024163928623,0.0307307286232,-2.170589722
1653900890647557737,,0.0,0.0,0.0,,-0.0246522871487,0.0309100210889,-2.17391431658
1653900890678661042,,0.0,0.0,0.0,,-0.0238881597353,0.0307887852311,-2.17707669416
1653900890712711832,,0.0,0.0,0.0,,-0.024163928623,0.0301424785809,-2.18106893973
1653900890742777058,,0.0,0.0,0.0,,-0.0235782399017,0.0302987191582,-2.18511582682
1653900890776002162,,0.0,0.0,0.0,,-0.0245562376135,0.0300092898921,-2.1892890724
1653900890809898103,,0.0,0.0,0.0,,-0.0248063932918,0.0308707475012,-2.19265806321
1653900890842695490,,0.0,0.0,0.0,,-0.0238015017102,0.0319908985251,-2.19749383714
1653900890876296980,,0.0,0.0,0.0,,-0.0236422729252,0.031015889021,-2.20165512989
1653900890909968640,,0.0,0.0,0.0,,-0.024178442775,0.0315571815128,-2.20492337541
1653900890941376551,,0.0,0.0,0.0,,-0.0254001928628,0.0316698796341,-2.20788426242
1653900890976407861,,0.0,0.0,0.0,,-0.0251910183195,0.0316280447254,-2.21123105511
1653900891008863834,,0.0,0.0,0.0,,-0.0258467164798,0.0314777805637,-2.21377871567
1653900891041191867,,0.0,0.0,0.0,,-0.0253818367294,0.0314017947091,-2.21753019707
1653900891073482842,,0.0,0.0,0.0,,-0.0246381998835,0.0313095871553,-2.22170173511
1653900891105954020,,0.0,0.0,0.0,,-0.0253190843664,0.0312617758312,-2.22565982973
1653900891140689094,,0.0,0.0,0.0,,-0.0257703037385,0.0306120540864,-2.22898100921
1653900891173588259,,0.0,0.0,0.0,,-0.0247308343241,0.0306282757856,-2.23421634921
1653900891206360110,,0.0,0.0,0.0,,-0.0249109805635,0.031073945629,-2.23776975513
1653900891237335426,,0.0,0.0,0.0,,-0.0244025583572,0.0302534691549,-2.24193275543
1653900891270972274,,0.0,0.0,0.0,,-0.0230685370349,0.0297283983625,-2.24593012364
1653900891306631769,,0.0,0.0,0.0,,-0.023816442749,0.0302295634928,-2.2491420201
1653900891338288691,,0.0,0.0,0.0,,-0.0250706362354,0.029205888891,-2.25277055809
1653900891371613558,,0.0,0.0,0.0,,-0.0249711716056,0.0296771719437,-2.25768317165
1653900891403103133,,0.0,0.0,0.0,,-0.025307985309,0.0302517616076,-2.261216087
1653900891442704992,,0.0,0.0,0.0,,-0.0249882470785,0.0296344832614,-2.26545251184
1653900891470500656,,0.0,0.0,0.0,,-0.0256499216543,0.0292656530462,-2.26852951206
1653900891501109324,,0.0,0.0,0.0,,-0.0262987896255,0.0294893417415,-2.27131793679
1653900891535340805,,0.0,0.0,0.0,,-0.0275252354683,0.0293570068264,-2.27535628613
1653900891569498526,,0.0,0.0,0.0,,-0.0269702825983,0.0301467474492,-2.27855110712
1653900891601156795,,0.0,0.0,0.0,,-0.0270232165643,0.029386888904,-2.28121829599
1653900891635238344,,0.0,0.0,0.0,,-0.0267576929603,0.0299478181896,-2.2851507774
1653900891667845629,,0.0,0.0,0.0,,-0.0261199240466,0.0306871861672,-2.28857099463
1653900891701837851,,0.0,0.0,0.0,,-0.0249301904705,0.0320574928695,-2.29181533448
1653900891733717026,,0.0,0.0,0.0,,-0.0242283885333,0.0324587664832,-2.29596125931
1653900891766574400,,0.0,0.0,0.0,,-0.0248038319709,0.0333244929605,-2.29767734434
1653900891798155103,,0.0,0.0,0.0,,-0.0228072822991,0.0339998279147,-2.30124270309
1653900891833778957,,0.0,0.0,0.0,,-0.023693499344,0.0334474363656,-2.30629875062
1653900891866215870,,0.0,0.0,0.0,,-0.0237729002931,0.035703106339,-2.30958065652
1653900891897771196,,0.0,0.0,0.0,,-0.0243752376005,0.0364868705462,-2.3127105907
1653900891931800774,,0.0,0.0,0.0,,-0.0239483507774,0.0372655121116,-2.31604372302
1653900891965673302,,0.0,0.0,0.0,,-0.0261002872527,0.0386443565503,-2.32001547802
1653900891999250757,,0.0,0.0,0.0,,-0.0273890585718,0.038922686759,-2.32406407265
1653900892031044379,,0.0,0.0,0.0,,-0.027970051538,0.039702182098,-2.32789239368
1653900892064470472,,0.0,0.0,0.0,,-0.0299478181896,0.0391378377178,-2.33170022414
1653900892095405790,,0.0,0.0,0.0,,-0.0322406273166,0.0388193801478,-2.33475161115
1653900892128558405,,0.0,0.0,0.0,,-0.0330461627518,0.0388005971276,-2.33869946049
1653900892163919726,,0.0,0.0,0.0,,-0.032775516506,0.039675715115,-2.34207869659
1653900892195043468,,0.0,0.0,0.0,,-0.0326299480993,0.0399489226818,-2.34420630051
1653900892228258372,,0.0,0.0,0.0,,-0.0324194928955,0.0409307623749,-2.34827197062
1653900892261451793,,0.0,0.0,0.0,,-0.034008792538,0.0411083472934,-2.35084182929
1653900892295301102,,0.0,0.0,0.0,,-0.0351776086597,0.0414507105255,-2.35532243339
1653900892329159175,,0.0,0.0,0.0,,-0.0354999082111,0.0418280784772,-2.35941883934
1653900892362038535,,0.0,0.0,0.0,,-0.0353581817859,0.0422558190739,-2.36344352831
1653900892393833147,,0.0,0.0,0.0,,-0.0360224176826,0.0419535832032,-2.36633440588
1653900892426004946,,0.0,0.0,0.0,,-0.0361500568428,0.0422259369963,-2.37024298163
1653900892458602650,,0.0,0.0,0.0,,-0.0352002336613,0.0405218047984,-2.37404910454
1653900892493774404,,0.0,0.0,0.0,,-0.0351669364891,0.0407583000984,-2.37746078403
1653900892524457935,,0.0,0.0,0.0,,-0.0345202029521,0.0394904462337,-2.38150596357
1653900892558011091,,0.0,0.0,0.0,,-0.0354572195288,0.0393051773525,-2.38427560528
1653900892589999691,,0.0,0.0,0.0,,-0.0345586227661,0.0396816915305,-2.38845226596
1653900892628951853,,0.0,0.0,0.0,,-0.034747306742,0.0388518235463,-2.38996344531
1653900892658725773,,0.0,0.0,0.0,,-0.0348642737315,0.0388330405261,-2.39398984183
1653900892692419412,,0.0,0.0,0.0,,-0.034836526088,0.0388859744922,-2.3973144364
1653900892723341854,,0.0,0.0,0.0,,-0.0348928751487,0.0375515262831,-2.40059463475
1653900892754915531,,0.0,0.0,0.0,,-0.0349146463766,0.0378921819679,-2.40493009733
1653900892788316935,,0.0,0.0,0.0,,-0.0342841345389,0.0387485169351,-2.40929288066
1653900892823305835,,0.0,0.0,0.0,,-0.0337057028935,0.0384659178582,-2.41220766389
1653900892854910959,,0.0,0.0,0.0,,-0.0349492242093,0.0376556866679,-2.41413206969
1653900892888475492,,0.0,0.0,0.0,,-0.0354055662232,0.0367327573563,-2.41814992847
1653900892920392593,,0.0,0.0,0.0,,-0.0363950898792,0.0369496158625,-2.42165552306
1653900892955086921,,0.0,0.0,0.0,,-0.0357517714368,0.0368582620823,-2.42381386284
1653900892987965956,,0.0,0.0,0.0,,-0.0372471559782,0.036692629995,-2.42603879696
1653900893022371558,,0.0,0.0,0.0,,-0.0383489508687,0.0358755686155,-2.42858474997
1653900893053486868,,0.0,0.0,0.0,,-0.0387404060855,0.0347101675884,-2.43177615586
1653900893086467577,,0.0,0.0,0.0,,-0.0385252551266,0.0336344127941,-2.43491292024
1653900893120743695,,0.0,0.0,0.0,,-0.0384283518178,0.0332869269201,-2.43810432613
1653900893154324078,,0.0,0.0,0.0,,-0.0372522786201,0.0335430590139,-2.44218877925
1653900893184726361,,0.0,0.0,0.0,,-0.0384031654952,0.0332613137107,-2.44569778894
1653900893217775680,,0.0,0.0,0.0,,-0.0386592975891,0.0333321769233,-2.44990347792
1653900893249573723,,0.0,0.0,0.0,,-0.0387156466497,0.0340467854652,-2.45287631776
1653900893285465962,,0.0,0.0,0.0,,-0.0386874721194,0.0346999223046,-2.45763183696
1653900893317703848,,0.0,0.0,0.0,,-0.0403907505437,0.0358038516292,-2.4612040259
1653900893349905697,,0.0,0.0,0.0,,-0.0405081444201,0.0367498328293,-2.46469254502
1653900893382187840,,0.0,0.0,0.0,,-0.0401038825986,0.0376223894957,-2.4689631208
1653900893415185457,,0.0,0.0,0.0,,-0.0399284321142,0.0371374460647,-2.47352739471
1653900893449041975,,0.0,0.0,0.0,,-0.040196943926,0.037974144238,-2.47779626294
1653900893483228471,,0.0,0.0,0.0,,-0.0392087009305,0.0386537480604,-2.48225125383
1653900893515515859,,0.0,0.0,0.0,,-0.0390089178972,0.0388799980767,-2.48614275411
1653900893548689011,,0.0,0.0,0.0,,-0.0384902504071,0.0406251114096,-2.48861528259
1653900893580175084,,0.0,0.0,0.0,,-0.0380309201855,0.041097248236,-2.49227114134
1653900893615797298,,0.0,0.0,0.0,,-0.0367272078276,0.0418383237609,-2.49655366995
1653900893647737195,,0.0,0.0,0.0,,-0.0350346015739,0.0410870029522,-2.49968360414
1653900893680554678,,0.0,0.0,0.0,,-0.0342820001048,0.0403066538395,-2.50369292518
1653900893712496569,,0.0,0.0,0.0,,-0.0342905378412,0.0401154085428,-2.50762540659
1653900893746993823,,0.0,0.0,0.0,,-0.0342896840676,0.0412073850363,-2.51305028434
1653900893780461910,,0.0,0.0,0.0,,-0.0340028161224,0.0409375925641,-2.51588481285
1653900893814270921,,0.0,0.0,0.0,,-0.0328613207574,0.0411006633306,-2.51927600177
1653900893844894424,,0.0,0.0,0.0,,-0.0323464952487,0.0395228896323,-2.52375319077
1653900893878036464,,0.0,0.0,0.0,,-0.031942660314,0.0379263329138,-2.52818256845
1653900893911302469,,0.0,0.0,0.0,,-0.0323772311,0.0365637101744,-2.53130908754
1653900893945506732,,0.0,0.0,0.0,,-0.031916193331,0.0351925496985,-2.53504349347
1653900893978502796,,0.0,0.0,0.0,,-0.0308925187291,0.0335934316591,-2.53992707873
1653900894011704280,,0.0,0.0,0.0,,-0.0320848136261,0.0312054267705,-2.53972217305
1653900894042307553,,0.0,0.0,0.0,,-0.0355118610422,0.0272755066768,-2.53291247445
1653900894075178803,,0.0,0.0,0.0,,-0.0390123329918,0.0208090250801,-2.51870397343
1653900894108652221,,0.0,0.0,0.0,,-0.0445729607499,0.0155147746997,-2.49588601896
1653900894142447602,,0.0,0.0,0.0,,-0.0519610909977,0.0080630383152,-2.46447227142
1653900894175785280,,0.0,0.0,0.0,,-0.0581253367236,0.00168108030947,-2.43203570305
1653900894208483388,,0.0,0.0,0.0,,-0.0643215989613,-0.00448316541646,-2.39283041721
1653900894240549666,,0.0,0.0,0.0,,-0.0709584084004,-0.0111622366511,-2.35220786713
1653900894275303022,,0.0,0.0,0.0,,-0.0810128737455,-0.0182126994218,-2.30148346725
1653900894308099294,,0.0,0.0,0.0,,-0.0904142022512,-0.0245818508229,-2.24902590688
1653900894340701327,,0.0,0.0,0.0,,-0.0983717995211,-0.0300485634798,-2.19600656345
1653900894372608580,,0.0,0.0,0.0,,-0.107503762441,-0.0356843233187,-2.13858687064
1653900894406359878,,0.0,0.0,0.0,,-0.116336050812,-0.0404441113966,-2.0802775457
1653900894439803213,,0.0,0.0,0.0,,-0.125542718926,-0.0444909984798,-2.01536001273
1653900894473166989,,0.0,0.0,0.0,,-0.133624967148,-0.0491363808891,-1.94374889438
1653900894507161666,,0.0,0.0,0.0,,-0.142402187119,-0.0531081358914,-1.87631102161
1653900894537614744,,0.0,0.0,0.0,,-0.151590925987,-0.0557369049482,-1.79987437461
1653900894570191046,,0.0,0.0,0.0,,-0.160089388861,-0.0597957448625,-1.72197606712
1653900894605447750,,0.0,0.0,0.0,,-0.171252479286,-0.0638947121382,-1.63213517388
1653900894638091615,,0.0,0.0,0.0,,-0.181526364458,-0.0664193208101,-1.5450229412
1653900894670733466,,0.0,0.0,0.0,,-0.189154831988,-0.0687629294691,-1.45803706703
1653900894702488994,,0.0,0.0,0.0,,-0.195045870147,-0.0694724153691,-1.37030328714
1653900894740861278,,0.0,0.0,0.0,,-0.199152094498,-0.0673038303077,-1.28904794168
1653900894768654127,,0.0,0.0,0.0,,-0.202407533411,-0.0638887357227,-1.20708225654
1653900894801499969,,0.0,0.0,0.0,,-0.203344976875,-0.0608416175792,-1.13211751531
1653900894835827308,,0.0,0.0,0.0,,-0.202631648994,-0.056567626706,-1.05182864161
1653900894868669695,,0.0,0.0,0.0,,-0.199622096891,-0.0522150886575,-0.979189579791
1653900894901922891,,0.0,0.0,0.0,,-0.195631558868,-0.0481545411959,-0.911939537223
1653900894935433277,,0.0,0.0,0.0,,-0.188805638566,-0.0441349748693,-0.84099094722
1653900894968981652,,0.0,0.0,0.0,,-0.182407885748,-0.040288724593,-0.775274282121
1653900895002562943,,0.0,0.0,0.0,,-0.174494684708,-0.0382234461427,-0.714536824926
1653900895033177019,,0.0,0.0,0.0,,-0.163754212238,-0.0348536015609,-0.653164160139
1653900895066598100,,0.0,0.0,0.0,,-0.152561239736,-0.0303900729383,-0.596299420204
1653900895099325891,,0.0,0.0,0.0,,-0.138627226942,-0.0287141152707,-0.538222321692
1653900895132828342,,0.0,0.0,0.0,,-0.123766869742,-0.0270646245862,-0.479178751411
1653900895166786012,,0.0,0.0,0.0,,-0.107896071432,-0.0265395537937,-0.426610200464
1653900895199112959,,0.0,0.0,0.0,,-0.0926976198681,-0.0256371150496,-0.37426704576
1653900895231638844,,0.0,0.0,0.0,,-0.0750326162404,-0.0247645583832,-0.326278136652
1653900895265178086,,0.0,0.0,0.0,,-0.0551892091542,-0.0257481056237,-0.274522378216
1653900895299074491,,0.0,0.0,0.0,,-0.0354371558481,-0.0255201480601,-0.226461752121
1653900895331395359,,0.0,0.0,0.0,,-0.0185725650137,-0.0268520349483,-0.182072352705
1653900895362845933,,0.0,0.0,0.0,,7.12900994612e-05,-0.0285407992205,-0.136077858834
1653900895395562578,,0.0,0.0,0.0,,0.0189623126832,-0.0324852334662,-0.0925695538212
1653900895429503859,,0.0,0.0,0.0,,0.0396116820915,-0.035741526153,-0.0482689468645
1653900895463377104,,0.0,0.0,0.0,,0.0570107352284,-0.03956216322,-0.00269792472218
1653900895495426951,,0.0,0.0,0.0,,0.0736776774638,-0.0434160974592,0.0394272669838
1653900895528954360,,0.0,0.0,0.0,,0.0885102870201,-0.0495829045061,0.0815627039737
1653900895560894664,,0.0,0.0,0.0,,0.102456679532,-0.055189636041,0.121276838903
1653900895595654886,,0.0,0.0,0.0,,0.11711170417,-0.0609560232478,0.164026992918
1653900895628318962,,0.0,0.0,0.0,,0.127699778043,-0.0678015803434,0.204499278845
1653900895661107124,,0.0,0.0,0.0,,0.138695101947,-0.0740255902246,0.24234877213
1653900895693068125,,0.0,0.0,0.0,,0.148754263047,-0.0797322132761,0.281704322128
1653900895727285169,,0.0,0.0,0.0,,0.155285204554,-0.0854166382129,0.319775796562
1653900895760025796,,0.0,0.0,0.0,,0.160239653023,-0.0905153744283,0.358926440884
1653900895793336617,,0.0,0.0,0.0,,0.16355101411,-0.0964661767427,0.39850397203
1653900895824855635,,0.0,0.0,0.0,,0.164448330212,-0.101504295029,0.435598729412
1653900895857965177,,0.0,0.0,0.0,,0.163936492911,-0.106226517067,0.473885354805
1653900895890760735,,0.0,0.0,0.0,,0.160761735608,-0.110468064541,0.510338074405
1653900895924670839,,0.0,0.0,0.0,,0.155649339014,-0.114011225173,0.550171737645
1653900895958879763,,0.0,0.0,0.0,,0.1497536051,-0.117545848069,0.587833400728
1653900895990552267,,0.0,0.0,0.0,,0.142975496122,-0.118720640606,0.623951441059
1653900896022636079,,0.0,0.0,0.0,,0.132922738324,-0.120882395478,0.661087179576
1653900896055272270,,0.0,0.0,0.0,,0.122028159711,-0.122192084252,0.695716238668
1653900896088877105,,0.0,0.0,0.0,,0.108372904013,-0.123215758853,0.732554863957
1653900896123376841,,0.0,0.0,0.0,,0.0932931269864,-0.123150872056,0.771784055455
1653900896154762336,,0.0,0.0,0.0,,0.0784797273371,-0.121397220987,0.80634139756
1653900896188897105,,0.0,0.0,0.0,,0.0635762545681,-0.120806409624,0.840796286829
1653900896220853460,,0.0,0.0,0.0,,0.0472789963217,-0.119732362377,0.875124817597
1653900896254892840,,0.0,0.0,0.0,,0.0285168935584,-0.119366093482,0.91126676359
1653900896288052901,,0.0,0.0,0.0,,0.0104839134891,-0.120036305795,0.946541275559
1653900896320861401,,0.0,0.0,0.0,,-0.00736209015163,-0.119857013329,0.979800881722
1653900896352039668,,0.0,0.0,0.0,,-0.0264827778463,-0.119844206724,1.01230233689
1653900896384767544,,0.0,0.0,0.0,,-0.044958866438,-0.120063626551,1.0441412637
1653900896420945456,,0.0,0.0,0.0,,-0.0652432476124,-0.120708225654,1.07779702084
1653900896453218690,,0.0,0.0,0.0,,-0.0819720884371,-0.122858027696,1.11081074019
1653900896485407225,,0.0,0.0,0.0,,-0.101643033247,-0.124171985337,1.14216130848
1653900896518519458,,0.0,0.0,0.0,,-0.117789173558,-0.12704322611,1.17282544276
1653900896550294371,,0.0,0.0,0.0,,-0.13426444361,-0.130396848992,1.20269044491
1653900896584984890,,0.0,0.0,0.0,,-0.149306654596,-0.134247368137,1.2329037867
1653900896619149305,,0.0,0.0,0.0,,-0.16305112964,-0.139136076035,1.261474468
1653900896649986076,,0.0,0.0,0.0,,-0.175288694199,-0.143272609351,1.29039348894
1653900896682846305,,0.0,0.0,0.0,,-0.185534404841,-0.148152779513,1.31705171728
1653900896714380357,,0.0,0.0,0.0,,-0.195899216906,-0.15367327991,1.34350503993
1653900896748029179,,0.0,0.0,0.0,,-0.205354333151,-0.158665294419,1.37002324938
1653900896786780584,,0.0,0.0,0.0,,-0.211986019949,-0.165224837344,1.39901740241
1653900896814959023,,0.0,0.0,0.0,,-0.217584640634,-0.170412366018,1.42281036638
1653900896848938092,,0.0,0.0,0.0,,-0.219860801175,-0.175844927729,1.44653161337
1653900896879620874,,0.0,0.0,0.0,,-0.220599315379,-0.18137567341,1.47040312452
1653900896914606869,,0.0,0.0,0.0,,-0.221949131514,-0.187847277648,1.49539478669
1653900896947921440,,0.0,0.0,0.0,,-0.22146717629,-0.192940891222,1.5197956375
1653900896981055877,,0.0,0.0,0.0,,-0.218677044014,-0.197859481198,1.54177860135
1653900897012707407,,0.0,0.0,0.0,,-0.213040003515,-0.201807330538,1.56345079158
1653900897044867257,,0.0,0.0,0.0,,-0.206785257783,-0.205681755345,1.58375694399
1653900897079606148,,0.0,0.0,0.0,,-0.19949317707,-0.210297255676,1.60597554936
1653900897112947500,,0.0,0.0,0.0,,-0.193475780411,-0.211684637852,1.62675298481
1653900897145122504,,0.0,0.0,0.0,,-0.184414680704,-0.214603689948,1.64692594852
1653900897178911768,,0.0,0.0,0.0,,-0.174816130486,-0.217716548662,1.66579434611
1653900897212229570,,0.0,0.0,0.0,,-0.164100417451,-0.218233081718,1.68428708328
1653900897244732673,,0.0,0.0,0.0,,-0.153828666713,-0.218145996806,1.70433710359
1653900897279430578,,0.0,0.0,0.0,,-0.142019696525,-0.216067911751,1.7219282558
1653900897310308802,,0.0,0.0,0.0,,-0.132380165172,-0.214249373885,1.74239491765
1653900897343022757,,0.0,0.0,0.0,,-0.121280680884,-0.212238736948,1.75953527737
1653900897373699833,,0.0,0.0,0.0,,-0.109715036185,-0.207886198899,1.77582186345
1653900897408951456,,0.0,0.0,0.0,,-0.099588426967,-0.204005797677,1.79295880807
1653900897444157634,,0.0,0.0,0.0,,-0.0872125510778,-0.199695094537,1.81077535652
1653900897474318212,,0.0,0.0,0.0,,-0.0761160549974,-0.195189731006,1.82583592364
1653900897510836089,,0.0,0.0,0.0,,-0.0654592523449,-0.188843631493,1.84255281164
1653900897540039332,,0.0,0.0,0.0,,-0.057330473459,-0.182950885787,1.85754849196
1653900897574048270,,0.0,0.0,0.0,,-0.0480132416574,-0.174682941797,1.8754367574
1653900897608298633,,0.0,0.0,0.0,,-0.0392727339539,-0.16736183278,1.89063051321
1653900897640740266,,0.0,0.0,0.0,,-0.0312540918683,-0.15902131803,1.90436602363
1653900897673018995,,0.0,0.0,0.0,,-0.0245596527081,-0.150080600406,1.92012668514
1653900897704841741,,0.0,0.0,0.0,,-0.0185862253921,-0.142201977199,1.93537166736
1653900897739657930,,0.0,0.0,0.0,,-0.0124091730614,-0.133977575664,1.95071910243
1653900897772749018,,0.0,0.0,0.0,,-0.00703509484512,-0.124726938207,1.96488491477
1653900897805155659,,0.0,0.0,0.0,,-0.00423044841718,-0.116642555551,1.97998304793
