rosbagTimestamp,linear,x,y,z,angular,x,y,data
1653900874476879446,,0.0,0.0,0.0,,-0.0366631347835,-0.0547053329402,-0.0542646256561
1653900874511310139,,0.0,0.0,0.0,,-0.0376606158767,-0.0275201528471,-0.0305082672275
1653900874543420796,,0.0,0.0,0.0,,-0.0335767030317,-0.0375239520624,-0.0827107093628
1653900874575414097,,0.0,0.0,0.0,,-0.0379613909941,-0.0576151002483,-0.0965742858306
1653900874608394545,,0.0,0.0,0.0,,-0.0196722121299,-0.00796027865275,-0.122748637947
1653900874639928458,,0.0,0.0,0.0,,-0.0635281497592,-0.0322164281698,-0.0946598051506
1653900874676804932,,0.0,0.0,0.0,,0.000234600989734,-0.0409173688009,-0.0269886920925
1653900874706920371,,0.0,0.0,0.0,,0.0489257122419,-0.0436195890717,-0.0569668192465
1653900874740883043,,0.0,0.0,0.0,,-0.0112924504724,0.0141848088022,-0.0745789422691
1653900874772969542,,0.0,0.0,0.0,,0.0712463569029,-0.0241327925654,-0.0909276403777
1653900874807938690,,0.0,0.0,0.0,,-0.0254759652739,0.0198235568489,-0.0970191019003
1653900874839727788,,0.0,0.0,0.0,,-0.00288619515137,-0.000897449504343,-0.0639732059528
1653900874873316824,,0.0,0.0,0.0,,-0.0114517059378,-0.0347895818777,-0.0668588007946
1653900874906177614,,0.0,0.0,0.0,,-0.0157144776916,0.062743825263,-0.0286278841325
1653900874936459049,,0.0,0.0,0.0,,0.0256392761642,-0.0391409726679,-0.098900712295
1653900874970287392,,0.0,0.0,0.0,,0.0521858602503,0.0166888468654,-0.0296499579087
1653900875002455538,,0.0,0.0,0.0,,-0.000954465575656,0.0403304527799,-0.0837170950483
1653900875036976418,,0.0,0.0,0.0,,-0.0344457178715,0.0195535776137,0.00460925711185
1653900875069981620,,0.0,0.0,0.0,,0.0308169864419,0.0486307868079,-0.0900632479218
1653900875103435011,,0.0,0.0,0.0,,-0.0193739849932,-0.037925719264,-0.0183108833912
1653900875137360077,,0.0,0.0,0.0,,0.0202299664447,0.01112274962,-0.0800677463191
1653900875170565484,,0.0,0.0,0.0,,0.0386711436984,-0.0156164804853,-0.129403483355
1653900875204882234,,0.0,0.0,0.0,,-0.000894007729331,-0.00173177311972,-0.0977273605007
1653900875234759401,,0.0,0.0,0.0,,-0.00963816398115,-0.00560272947097,-0.0812830931046
1653900875267835635,,0.0,0.0,0.0,,0.00355039102751,-0.0344355192785,-0.0540290908515
1653900875300473929,,0.0,0.0,0.0,,0.0102336777695,-0.0303629656251,-0.0391916788184
1653900875336379748,,0.0,0.0,0.0,,0.00102850375904,0.00494361621606,-0.0491177045906
1653900875366715291,,0.0,0.0,0.0,,0.0614640986086,-0.00528704666527,-0.0687828330672
1653900875399731142,,0.0,0.0,0.0,,-0.0366492542917,-0.00757996251398,-0.0824605536844
1653900875432212857,,0.0,0.0,0.0,,-0.0185205048316,0.0108295050529,-0.0585939517337
1653900875467172070,,0.0,0.0,0.0,,-0.00445735877399,-0.00361930656902,-0.0686492708524
1653900875499666290,,0.0,0.0,0.0,,-0.020798886518,0.0313792764292,-0.051173858335
1653900875532123745,,0.0,0.0,0.0,,0.00528968802748,-0.00507555092483,-0.0601623339219
1653900875563645177,,0.0,0.0,0.0,,-0.0125570826756,0.0186332363035,-0.084361053821
1653900875596795290,,0.0,0.0,0.0,,-0.0284157747422,0.00949094805813,-0.0263593008327
1653900875630270026,,0.0,0.0,0.0,,0.00919939769815,-0.0187331144799,-0.0847010691756
1653900875665391359,,0.0,0.0,0.0,,-0.0228388919344,0.00454111530271,-0.088799769647
1653900875697204544,,0.0,0.0,0.0,,-0.0670507531226,0.0368739768535,-0.0865553588136
1653900875730425695,,0.0,0.0,0.0,,0.0383651592277,0.02307574075,-0.0751352291605
1653900875762056741,,0.0,0.0,0.0,,-0.0423918158776,-0.0226070190182,-0.06783076873
1653900875797230702,,0.0,0.0,0.0,,-0.0278863683805,-0.0286892491133,-0.072722891723
1653900875829587881,,0.0,0.0,0.0,,0.0396411639627,0.0100642303812,-0.0935357054236
1653900875862073308,,0.0,0.0,0.0,,0.00603053676881,0.00281646585685,-0.103048184586
1653900875893803171,,0.0,0.0,0.0,,0.0146914167396,-0.0109416829059,-0.0879235844425
1653900875928340414,,0.0,0.0,0.0,,-0.0153212482265,-0.00217824337585,-0.0575017617968
1653900875961915724,,0.0,0.0,0.0,,0.0141032200582,-0.0482866626676,-0.0681850847931
1653900875996098754,,0.0,0.0,0.0,,0.00906760973172,0.00658112738915,-0.0985872172842
1653900876027067728,,0.0,0.0,0.0,,-0.0370751205885,-0.0218568187875,-0.0561433012039
1653900876059998680,,0.0,0.0,0.0,,0.00420682289956,0.0338074086792,-0.0844076378456
1653900876092694511,,0.0,0.0,0.0,,-0.0464344407627,-0.0197070567668,-0.0663426946254
1653900876127336448,,0.0,0.0,0.0,,0.0249934631019,0.00887081490626,-0.0872351760794
1653900876159683749,,0.0,0.0,0.0,,-0.0165488213173,0.0431062309864,-0.056620240507
1653900876192247350,,0.0,0.0,0.0,,-0.0672522170227,0.0264566310283,-0.129201992774
1653900876224338127,,0.0,0.0,0.0,,0.0171881577061,0.0562498094662,-0.0699901223639
1653900876257231991,,0.0,0.0,0.0,,-0.0409689153848,0.0589353011097,-0.061256284767
1653900876290343251,,0.0,0.0,0.0,,0.00602486717819,-0.0361136647411,-0.0116200727689
1653900876324312272,,0.0,0.0,0.0,,-0.0486716745615,0.00946023888729,-0.095343411037
1653900876357427565,,0.0,0.0,0.0,,-0.0146525166778,0.00348280950732,-0.14704644895
1653900876390557883,,0.0,0.0,0.0,,-0.00304851886586,-0.00182432751905,-0.0367625860731
1653900876422662020,,0.0,0.0,0.0,,-0.0160184277798,0.0188500948096,-0.0612568717364
1653900876457816681,,0.0,0.0,0.0,,-0.0344249004688,-0.00202661851236,-0.095687641899
1653900876489609245,,0.0,0.0,0.0,,0.00434577456049,-0.0293367697229,-0.0332767349972
1653900876522881203,,0.0,0.0,0.0,,-0.0148866641003,-0.022579724942,-0.104439462103
1653900876554084246,,0.0,0.0,0.0,,0.0173581653834,-0.00556449641987,-0.0950546221012
1653900876588636879,,0.0,0.0,0.0,,-0.00828023032668,-0.0102017412991,-0.0785532585924
1653900876622084061,,0.0,0.0,0.0,,0.0277658929149,0.0396655765529,-0.076484031439
1653900876654475950,,0.0,0.0,0.0,,-0.0560155086313,-0.000377421312496,-0.036032823049
1653900876686565867,,0.0,0.0,0.0,,-0.0448615095619,-0.0146880816863,-0.127730727338
1653900876720557606,,0.0,0.0,0.0,,0.0106024279434,0.00612270430196,-0.0508085499361
1653900876752948618,,0.0,0.0,0.0,,0.0356107920634,0.0413390262604,-0.0646022770475
1653900876788254232,,0.0,0.0,0.0,,-0.0265320499238,-0.0529245211966,-0.0700750194808
1653900876820625412,,0.0,0.0,0.0,,-0.0155030553224,-0.0383141462524,-0.0744466607148
1653900876852536703,,0.0,0.0,0.0,,-0.0506531764727,-0.00777110108903,-0.13026344686
1653900876883819995,,0.0,0.0,0.0,,-0.0245191584908,-0.0133411870582,-0.0747351828463
1653900876916218740,,0.0,0.0,0.0,,-0.0171815142799,0.0420734049983,-0.111961474731
1653900876950476470,,0.0,0.0,0.0,,-0.0335625890861,0.0261546352814,-0.0945514826193
1653900876985304676,,0.0,0.0,0.0,,-0.0149363630647,0.000978344557325,-0.0995931227221
1653900877017288046,,0.0,0.0,0.0,,-0.0157723675469,0.0114621246443,-0.0497536592353
1653900877050614057,,0.0,0.0,0.0,,-0.0209727895376,-0.0223964037319,-0.085423841928
1653900877082492836,,0.0,0.0,0.0,,-0.0104640966024,-0.022667130019,-0.0887996629253
1653900877117502428,,0.0,0.0,0.0,,-0.0404028234367,-0.0361525781431,-0.0707512615695
1653900877149799580,,0.0,0.0,0.0,,-0.000955346029729,0.00385316050681,-0.0834677931436
1653900877182362502,,0.0,0.0,0.0,,0.0416486659495,0.00506133025754,-0.0739526992995
1653900877213954363,,0.0,0.0,0.0,,-0.049375184046,-0.00220036144938,-0.080288340085
1653900877248223113,,0.0,0.0,0.0,,0.0593251821813,-0.0481361583821,-0.0930609539155
1653900877282406924,,0.0,0.0,0.0,,-0.0331393508113,-0.0395889370279,-0.0520457213104
1653900877314421009,,0.0,0.0,0.0,,0.0244132705484,-0.0111157593482,-0.0329117467634
1653900877346369775,,0.0,0.0,0.0,,0.00196834846101,-0.0633974957109,-0.103126251514
1653900877380420805,,0.0,0.0,0.0,,-0.00804714345115,-0.00659749583077,-0.110053290632
1653900877413461372,,0.0,0.0,0.0,,0.0225792313541,-0.0365480354238,-0.0675609762577
1653900877447812422,,0.0,0.0,0.0,,0.0785645710932,0.00633710820888,-0.0679188674981
1653900877480095259,,0.0,0.0,0.0,,0.0373965130054,-0.0123556254456,-0.078679990618
1653900877512529737,,0.0,0.0,0.0,,0.00596399578525,-0.0191253701095,-0.0910723550108
1653900877545365954,,0.0,0.0,0.0,,0.0281978089984,-0.00994176722378,-0.0851973251075
1653900877577314607,,0.0,0.0,0.0,,0.00153397777826,0.0157683454726,-0.077828671571
1653900877613716016,,0.0,0.0,0.0,,-0.00668545452665,0.0296287202893,-0.0856106049131
1653900877645586915,,0.0,0.0,0.0,,-0.058518893024,0.0283173773295,-0.0369016978166
1653900877677863736,,0.0,0.0,0.0,,0.0321296500828,0.027227722033,-0.0831090481296
1653900877711358791,,0.0,0.0,0.0,,0.0004605575213,0.0441816389352,-0.12292584934
1653900877742541595,,0.0,0.0,0.0,,-0.00765508792474,0.0368305944801,-0.0678087306977
1653900877778112267,,0.0,0.0,0.0,,-0.034279385423,0.0583758125671,-0.0277644521718
1653900877810030683,,0.0,0.0,0.0,,-0.00455313483482,0.0428987106296,-0.0820192060702
1653900877842484756,,0.0,0.0,0.0,,0.0382544221178,-0.0049092518268,-0.0895407918111
1653900877874754716,,0.0,0.0,0.0,,0.00770540053891,0.0554875763631,-0.113734976038
1653900877908166277,,0.0,0.0,0.0,,-0.0503598785448,0.0280469712075,-0.098334126759
1653900877941995083,,0.0,0.0,0.0,,0.00738150016187,0.0677639876226,-0.0607345757083
1653900877974633493,,0.0,0.0,0.0,,-0.0100056935255,0.00199302785547,-0.113185839501
1653900878006916195,,0.0,0.0,0.0,,0.0648508585807,-0.0112792836819,-0.121659809744
1653900878040143050,,0.0,0.0,0.0,,0.0316341812235,-0.0125021543476,-0.0456236359433
1653900878072930423,,0.0,0.0,0.0,,-0.0199936979283,-0.00612387824072,-0.0649604350921
1653900878107597973,,0.0,0.0,0.0,,-0.0203174048723,0.00818766258713,-0.0729382561252
1653900878139849301,,0.0,0.0,0.0,,0.0331864350939,-0.0150667836592,-0.0607931659248
1653900878171851677,,0.0,0.0,0.0,,-0.0215768477325,-0.0201454028331,-0.0387491039045
1653900878205074731,,0.0,0.0,0.0,,0.000667997836913,0.0205331227902,-0.0954419685323
1653900878236616817,,0.0,0.0,0.0,,-0.0827536781896,-0.00256743075641,-0.0967437065386
1653900878271363383,,0.0,0.0,0.0,,0.0297196471826,-0.0145446877343,-0.0727086977361
1653900878304191860,,0.0,0.0,0.0,,-0.0255702472309,0.035008828282,-0.0471600549806
1653900878337717352,,0.0,0.0,0.0,,-0.0171430344349,0.0011837304801,-0.0819115238691
1653900878369516703,,0.0,0.0,0.0,,-0.0456558925788,-0.0124383881284,-0.0541878927497
